EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,BusinessTravel,DistanceFromHome,MonthlyIncome,PercentSalaryHike,YearsAtCompany,YearsInCurrentRole,NumCompaniesWorked,TrainingTimesLastYear,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OverTime,Attrition
1971,43,Female,Married,Sales,Sales Representative,Human Resources,Travel_Rarely,3,4324.0,21,10,5,8,5,2,3.0,3,3,3,No,1
1972,38,Male,Single,Sales,Manager,Other,Travel_Frequently,8,12349.0,16,1,0,5,1,2,4.0,1,2,3,No,1
1973,51,Male,Divorced,Sales,Sales Executive,Other,Non-Travel,22,9326.0,17,18,4,7,4,1,2.0,2,1,3,No,1
1974,27,Male,Single,Human Resources,Human Resources,Medical,Travel_Rarely,16,3798.0,11,1,0,1,0,3,1.0,4,1,4,No,0
1975,22,Male,Married,Sales,Sales Executive,Life Sciences,Travel_Frequently,22,6790.0,12,1,0,5,2,4,1.0,2,4,3,Yes,1
1976,41,Male,Single,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,10,10670.0,24,1,0,3,4,3,3.0,2,2,3,No,0
1977,30,Male,Single,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,2,10200.0,22,4,1,7,1,4,2.0,1,3,3,No,1
1978,48,Male,Married,Research & Development,Manager,Life Sciences,Travel_Rarely,23,13005.0,22,14,11,7,1,2,2.0,1,3,3,No,0
1979,23,Male,Married,Research & Development,Manufacturing Director,Medical,Travel_Rarely,23,10206.0,20,0,0,7,2,3,1.0,4,2,3,Yes,0
1980,43,Female,Divorced,Sales,Sales Executive,Other,Travel_Rarely,19,7601.0,14,2,2,1,0,4,4.0,4,3,3,No,0
1981,59,Male,Single,Human Resources,Human Resources,Marketing,Travel_Rarely,12,5413.0,12,7,4,4,3,2,2.0,1,2,3,No,1
1982,23,Male,Single,Research & Development,Research Scientist,Medical,Travel_Rarely,1,4629.0,21,0,0,0,0,3,3.0,3,2,3,Yes,0
1983,32,Male,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,22,9234.0,15,7,2,8,1,1,3.0,3,4,3,No,0
1984,53,Male,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,20,10859.0,11,12,8,2,1,3,1.0,4,2,3,No,0
1985,41,Male,Divorced,Sales,Manager,Medical,Travel_Frequently,20,12609.0,11,8,3,5,5,4,1.0,3,3,3,No,0
1986,26,Male,Divorced,Human Resources,Human Resources,Other,Travel_Rarely,5,4187.0,18,3,2,4,5,4,4.0,4,3,3,No,0
1987,28,Male,Divorced,Sales,Sales Executive,Technical Degree,Travel_Rarely,22,7993.0,22,4,3,8,0,2,4.0,1,1,3,No,1
1988,50,Male,Single,Sales,Sales Executive,Life Sciences,Travel_Rarely,22,7652.0,16,15,12,7,0,3,2.0,1,3,3,No,1
1989,54,Female,Married,Sales,Sales Representative,Medical,Non-Travel,25,5385.0,24,7,3,6,4,3,1.0,2,4,3,No,1
1990,34,Female,Married,Research & Development,Laboratory Technician,Other,Travel_Rarely,17,3131.0,16,3,2,5,1,4,2.0,2,2,3,No,1
1991,38,Female,Single,Research & Development,Manager,Life Sciences,Travel_Rarely,22,11900.0,21,3,1,1,3,4,4.0,4,4,3,No,0
1992,51,Male,Married,Research & Development,Manager,Life Sciences,Travel_Rarely,12,13227.0,14,6,1,8,5,4,3.0,2,1,3,No,0
1993,27,Male,Single,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,21,4995.0,19,2,0,0,0,4,1.0,2,1,3,Yes,0
1994,28,Male,Married,Sales,Sales Executive,Marketing,Travel_Frequently,21,7010.0,14,1,0,4,5,2,3.0,3,4,3,Yes,0
1995,50,Male,Divorced,Human Resources,Manager,Medical,Travel_Rarely,23,12258.0,21,6,4,3,0,2,1.0,4,4,3,Yes,0
1996,27,Male,Single,Research & Development,Laboratory Technician,Marketing,Travel_Rarely,25,3541.0,17,2,1,3,1,2,2.0,1,4,3,No,0
1997,50,Male,Divorced,Research & Development,Research Scientist,Medical,Travel_Rarely,1,4300.0,11,6,1,8,3,2,2.0,3,3,3,No,0
1998,39,Male,Single,Sales,Manager,Marketing,Travel_Rarely,23,11762.0,14,2,2,2,5,4,2.0,2,1,3,No,0
1999,59,Male,Single,Human Resources,Manager,Medical,Travel_Rarely,23,13023.0,15,9,5,5,3,4,3.0,1,2,4,Yes,0
2000,21,Male,Single,Sales,Sales Representative,Technical Degree,Travel_Frequently,16,2708.0,17,0,0,1,0,4,1.0,4,3,3,No,0
2001,57,Female,Single,Sales,Sales Executive,Human Resources,Travel_Frequently,16,9052.0,14,16,9,8,1,3,4.0,4,1,3,Yes,0
2002,29,Male,Married,Research & Development,Manager,Other,Travel_Rarely,21,12133.0,19,4,2,6,4,1,3.0,1,3,3,No,0
2003,21,Female,Single,Sales,Sales Executive,Life Sciences,Travel_Frequently,14,6368.0,24,0,0,3,3,1,2.0,4,1,3,Yes,1
2004,48,Male,Married,Sales,Sales Representative,Medical,Travel_Frequently,13,2792.0,20,1,1,0,0,2,4.0,3,1,3,No,0
2005,41,Male,Divorced,Research & Development,Manager,Medical,Travel_Rarely,24,13103.0,15,4,3,1,3,3,2.0,3,1,4,No,0
2006,53,Male,Married,Research & Development,Manager,Technical Degree,Travel_Frequently,23,11960.0,20,3,1,2,2,2,2.0,2,1,3,No,1
2007,24,Male,Single,Human Resources,Human Resources,Technical Degree,Travel_Rarely,7,4605.0,24,1,1,3,0,3,1.0,2,1,3,Yes,0
2008,23,Male,Married,Sales,Sales Representative,Other,Non-Travel,25,4081.0,14,2,0,7,1,4,4.0,1,4,3,Yes,0
2009,42,Male,Divorced,Research & Development,Research Scientist,Other,Travel_Rarely,10,4172.0,14,2,2,1,5,2,4.0,1,4,3,No,1
2010,55,Female,Married,Research & Development,Research Scientist,Human Resources,Travel_Rarely,4,5058.0,11,7,3,5,4,4,1.0,1,3,3,No,0
2011,36,Male,Single,Research & Development,Laboratory Technician,Medical,Travel_Rarely,26,3556.0,22,7,3,3,0,3,4.0,3,2,3,No,0
2012,51,Male,Married,Research & Development,Manager,Life Sciences,Travel_Frequently,7,13407.0,22,9,8,0,0,4,4.0,1,1,3,No,0
2013,56,Female,Married,Research & Development,Manufacturing Director,Other,Travel_Rarely,6,9803.0,16,1,1,5,2,1,2.0,3,4,3,No,0
2014,54,Male,Married,Human Resources,Human Resources,Other,Travel_Rarely,8,3910.0,23,3,1,6,2,2,4.0,3,4,3,No,0
2015,40,Male,Single,Sales,Sales Executive,Medical,Travel_Rarely,15,7848.0,20,11,4,8,2,4,3.0,2,4,3,No,0
2016,47,Male,Divorced,Sales,Sales Executive,Life Sciences,Non-Travel,5,5791.0,24,2,1,4,4,4,3.0,1,2,3,No,1
2017,41,Male,Single,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,5,3914.0,23,8,7,2,1,3,1.0,3,1,3,No,0
2018,46,Male,Single,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,12,6030.0,24,12,6,7,0,1,1.0,4,3,3,No,0
2019,42,Male,Single,Sales,Sales Executive,Other,Travel_Frequently,7,7063.0,16,4,1,2,4,1,3.0,2,2,3,No,1
2020,41,Female,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,6,11451.0,19,9,5,6,5,2,2.0,4,2,3,Yes,0
2021,37,Male,Married,Research & Development,Research Scientist,Human Resources,Non-Travel,27,4214.0,13,2,1,8,1,4,4.0,2,2,3,Yes,0
2022,46,Male,Single,Research & Development,Research Scientist,Human Resources,Non-Travel,18,4404.0,23,4,1,0,2,2,1.0,1,1,4,Yes,1
2023,50,Male,Married,Human Resources,Manager,Life Sciences,Non-Travel,1,12050.0,15,6,5,8,3,4,4.0,3,4,3,No,0
2024,56,Female,Married,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,3,5397.0,17,22,5,1,0,3,3.0,4,1,3,No,0
2025,44,Female,Single,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,24,4540.0,19,3,2,4,5,1,4.0,4,4,3,Yes,1
2026,24,Female,Divorced,Sales,Sales Executive,Medical,Travel_Rarely,8,6665.0,22,0,0,2,1,3,4.0,4,4,3,Yes,0
2027,43,Female,Single,Human Resources,Human Resources,Medical,Travel_Rarely,5,5009.0,21,13,3,1,3,2,4.0,1,1,3,No,1
2028,32,Female,Single,Research & Development,Laboratory Technician,Human Resources,Travel_Frequently,20,2516.0,24,1,1,6,2,1,2.0,1,3,3,No,0
2029,21,Male,Divorced,Research & Development,Manufacturing Director,Medical,Travel_Rarely,25,8961.0,20,1,1,4,4,3,3.0,3,1,3,Yes,0
2030,22,Female,Divorced,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,12,2622.0,22,1,1,4,1,1,3.0,4,4,3,Yes,1
2031,43,Male,Married,Research & Development,Manufacturing Director,Life Sciences,Travel_Rarely,22,11216.0,19,8,5,4,0,4,2.0,4,3,3,No,0
2032,57,Male,Divorced,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,13,11584.0,16,17,4,6,3,4,2.0,2,1,3,No,0
2033,40,Female,Married,Research & Development,Laboratory Technician,Technical Degree,Travel_Rarely,4,3505.0,23,9,2,8,5,4,2.0,2,4,4,No,0
2034,37,Male,Married,Human Resources,Human Resources,Human Resources,Travel_Rarely,24,3411.0,16,1,1,4,3,1,3.0,3,4,3,Yes,1
2035,23,Male,Divorced,Research & Development,Laboratory Technician,Other,Travel_Rarely,27,3630.0,19,2,1,1,4,4,1.0,4,4,3,Yes,0
2036,47,Male,Married,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,29,5951.0,15,15,6,2,2,2,3.0,1,2,3,No,0
2037,22,Male,Single,Sales,Manager,Human Resources,Travel_Rarely,3,11744.0,17,1,1,4,0,3,2.0,4,4,3,No,0
2038,53,Female,Married,Research & Development,Manufacturing Director,Medical,Travel_Frequently,17,11055.0,16,12,4,0,2,1,1.0,4,3,3,No,0
2039,52,Male,Married,Research & Development,Laboratory Technician,Marketing,Travel_Rarely,19,5524.0,14,10,8,2,5,4,3.0,1,3,3,No,0
2040,59,Female,Single,Sales,Sales Representative,Medical,Travel_Rarely,3,5492.0,22,13,10,1,4,2,4.0,4,2,4,No,0
2041,31,Male,Divorced,Sales,Sales Executive,Life Sciences,Travel_Rarely,28,7381.0,21,0,0,8,4,3,3.0,3,2,3,Yes,1
2042,26,Female,Married,Research & Development,Manufacturing Director,Other,Travel_Rarely,3,8989.0,20,2,0,3,1,2,1.0,4,3,3,No,0
2043,31,Male,Married,Research & Development,Manager,Medical,Travel_Rarely,8,12389.0,12,4,2,7,3,4,3.0,1,3,4,No,0
2044,51,Female,Married,Research & Development,Research Scientist,Marketing,Travel_Rarely,29,5253.0,14,12,10,4,3,3,3.0,4,1,3,Yes,0
2045,28,Male,Married,Sales,Sales Representative,Marketing,Travel_Rarely,17,3766.0,14,2,1,4,3,2,3.0,1,2,4,No,1
2046,55,Male,Single,Sales,Sales Executive,Life Sciences,Travel_Rarely,20,8336.0,20,10,7,8,5,2,2.0,1,1,4,Yes,0
2047,26,Male,Divorced,Sales,Sales Representative,Other,Travel_Rarely,15,3636.0,23,2,1,6,4,1,1.0,2,2,3,No,1
2048,21,Male,Married,Research & Development,Research Scientist,Medical,Travel_Frequently,22,3677.0,16,0,0,2,1,2,1.0,3,4,3,Yes,0
2049,28,Male,Married,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,3,3203.0,15,5,2,2,1,4,2.0,1,3,3,No,1
2050,50,Female,Married,Sales,Sales Representative,Marketing,Travel_Rarely,20,5132.0,18,13,9,5,3,4,3.0,2,1,3,Yes,0
2051,44,Female,Single,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,2,3432.0,24,0,0,0,5,4,3.0,2,3,3,No,1
2052,34,Female,Single,Sales,Sales Representative,Other,Travel_Frequently,6,3285.0,16,0,0,1,5,1,3.0,1,1,3,No,1
2053,46,Male,Married,Sales,Manager,Medical,Travel_Rarely,15,13398.0,14,11,7,0,3,2,2.0,1,1,3,No,0
2054,45,Male,Single,Sales,Manager,Medical,Travel_Rarely,14,12750.0,18,6,2,6,3,4,2.0,1,4,3,No,0
2055,42,Female,Married,Sales,Sales Executive,Medical,Travel_Rarely,5,7981.0,23,11,8,3,4,2,1.0,4,1,3,Yes,0
2056,40,Female,Divorced,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,24,3670.0,21,2,1,0,5,1,4.0,4,2,3,No,1
2057,24,Male,Single,Human Resources,Manager,Life Sciences,Travel_Rarely,9,12378.0,18,0,0,6,0,2,2.0,3,1,3,Yes,0
2058,30,Female,Married,Sales,Sales Representative,Technical Degree,Travel_Rarely,26,3454.0,21,2,2,5,1,4,3.0,3,3,3,No,0
2059,41,Male,Married,Research & Development,Research Scientist,Medical,Travel_Frequently,1,5251.0,11,9,6,6,2,4,2.0,1,3,3,Yes,1
2060,25,Female,Single,Research & Development,Manufacturing Director,Life Sciences,Non-Travel,7,10108.0,21,3,2,1,3,1,2.0,1,4,3,No,0
2061,39,Female,Divorced,Human Resources,Human Resources,Medical,Travel_Rarely,9,4532.0,12,10,8,7,1,4,1.0,2,4,3,No,1
2062,24,Female,Married,Research & Development,Research Scientist,Medical,Travel_Rarely,18,3844.0,16,1,1,1,1,3,4.0,4,3,3,No,1
2063,51,Male,Single,Sales,Sales Representative,Marketing,Travel_Rarely,12,5326.0,15,15,8,5,0,4,1.0,2,2,3,No,0
2064,24,Male,Single,Research & Development,Manufacturing Director,Other,Travel_Rarely,5,9372.0,20,0,0,5,0,3,4.0,4,1,3,Yes,0
2065,23,Male,Divorced,Sales,Manager,Medical,Travel_Rarely,17,12608.0,14,1,0,1,2,3,1.0,2,4,3,No,0
2066,45,Female,Single,Human Resources,Human Resources,Human Resources,Travel_Rarely,28,5449.0,14,14,7,3,5,3,1.0,2,3,3,Yes,0
2067,28,Male,Married,Research & Development,Manager,Human Resources,Travel_Rarely,4,12732.0,23,2,1,0,1,3,4.0,4,1,3,No,0
2068,34,Female,Single,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,8,4342.0,17,8,6,4,1,4,4.0,2,3,4,No,0
2069,32,Female,Single,Sales,Manager,Technical Degree,Travel_Frequently,14,12746.0,21,2,1,6,1,3,4.0,3,2,3,No,0
2070,28,Male,Divorced,Research & Development,Research Scientist,Marketing,Travel_Rarely,22,4034.0,19,1,1,2,5,1,4.0,3,2,3,No,0
2071,50,Male,Single,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,4,5525.0,19,9,7,4,3,1,2.0,3,2,4,No,0
2072,47,Female,Single,Research & Development,Manager,Medical,Travel_Rarely,7,7141.0,20,15,13,8,3,2,1.0,3,4,3,Yes,0
2073,29,Male,Married,Research & Development,Manager,Marketing,Travel_Rarely,7,11309.0,20,2,1,2,1,2,3.0,4,1,3,Yes,0
2074,47,Male,Divorced,Human Resources,Manager,Life Sciences,Travel_Rarely,18,14581.0,23,13,11,2,5,4,3.0,2,4,3,No,0
2075,48,Male,Married,Research & Development,Laboratory Technician,Other,Travel_Frequently,3,4720.0,21,3,2,1,1,1,3.0,2,1,3,No,1
2076,41,Male,Single,Sales,Sales Executive,Technical Degree,Travel_Rarely,20,8148.0,15,9,2,4,5,4,1.0,3,1,3,No,0
2077,43,Female,Divorced,Research & Development,Manager,Life Sciences,Travel_Rarely,13,13444.0,13,8,3,1,5,1,1.0,2,3,3,No,1
2078,57,Male,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,10,10633.0,22,4,1,7,3,2,3.0,1,1,3,Yes,1
2079,38,Male,Divorced,Research & Development,Research Scientist,Other,Travel_Frequently,26,4966.0,16,8,5,2,5,2,4.0,2,4,3,No,0
2080,35,Male,Married,Sales,Manager,Human Resources,Travel_Rarely,24,12654.0,15,6,4,5,5,3,4.0,3,3,3,No,0
2081,41,Male,Married,Sales,Manager,Medical,Travel_Frequently,24,13299.0,12,6,3,1,3,1,3.0,3,2,3,No,0
2082,53,Male,Married,Human Resources,Human Resources,Other,Travel_Rarely,26,3696.0,18,4,3,2,4,4,2.0,2,2,3,No,0
2083,48,Female,Married,Human Resources,Manager,Medical,Non-Travel,7,11604.0,18,2,1,1,3,1,2.0,3,4,3,No,1
2084,23,Male,Married,Research & Development,Manager,Medical,Travel_Rarely,25,12002.0,22,2,1,4,3,4,3.0,2,4,4,No,0
2085,38,Male,Married,Human Resources,Manager,Life Sciences,Travel_Rarely,6,13234.0,21,7,6,0,2,3,3.0,3,3,3,No,0
2086,49,Female,Divorced,Research & Development,Manufacturing Director,Other,Travel_Rarely,10,10960.0,21,14,12,0,3,4,1.0,2,1,3,No,0
2087,28,Male,Married,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,17,3225.0,18,3,2,4,1,4,2.0,4,3,3,No,1
2088,59,Female,Single,Research & Development,Manager,Technical Degree,Travel_Rarely,22,14216.0,23,19,7,4,1,4,3.0,3,1,3,No,0
2089,52,Male,Married,Research & Development,Manager,Human Resources,Travel_Rarely,17,11753.0,24,3,1,2,1,2,4.0,3,2,3,No,0
2090,53,Male,Married,Research & Development,Manager,Medical,Travel_Rarely,17,11736.0,22,10,3,3,0,2,4.0,2,3,3,No,0
2091,23,Male,Married,Sales,Manager,Life Sciences,Travel_Frequently,11,11504.0,15,1,0,3,5,3,4.0,4,2,3,Yes,1
2092,43,Female,Divorced,Research & Development,Research Scientist,Other,Travel_Rarely,18,4477.0,14,1,0,6,1,3,1.0,2,4,3,No,1
2093,41,Female,Married,Sales,Sales Representative,Other,Non-Travel,14,3732.0,11,2,2,4,4,4,2.0,4,4,3,No,1
2094,45,Male,Single,Sales,Sales Representative,Life Sciences,Travel_Rarely,14,4697.0,24,10,7,7,2,2,3.0,1,1,3,No,0
2095,54,Male,Married,Research & Development,Manager,Life Sciences,Travel_Rarely,17,14526.0,21,18,9,1,2,2,4.0,4,4,3,No,0
2096,34,Male,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,18,10144.0,24,6,2,1,1,1,2.0,4,4,3,No,0
2097,41,Male,Divorced,Sales,Sales Representative,Life Sciences,Travel_Rarely,10,2696.0,22,0,0,3,4,1,4.0,1,1,3,No,1
2098,47,Female,Married,Research & Development,Research Scientist,Human Resources,Travel_Rarely,4,6345.0,17,16,9,0,3,4,3.0,1,2,3,No,0
2099,50,Female,Married,Research & Development,Manager,Other,Travel_Rarely,9,12233.0,13,3,2,6,2,4,3.0,4,4,3,No,0
2100,50,Female,Married,Sales,Sales Representative,Medical,Travel_Rarely,12,4224.0,11,4,1,3,3,3,3.0,2,1,3,No,0
2101,33,Male,Married,Sales,Sales Executive,Medical,Travel_Rarely,5,7689.0,22,8,6,3,4,2,4.0,3,1,3,No,0
2102,59,Female,Single,Sales,Manager,Other,Travel_Frequently,6,14930.0,15,18,5,4,3,1,3.0,1,3,3,No,0
2103,20,Male,Divorced,Research & Development,Research Scientist,Marketing,Travel_Rarely,28,3921.0,16,0,0,0,2,1,3.0,2,4,3,No,1
2104,39,Male,Divorced,Research & Development,Research Scientist,Medical,Travel_Rarely,9,5921.0,22,9,8,3,5,3,2.0,3,2,3,No,0
2105,44,Female,Married,Sales,Sales Executive,Life Sciences,Travel_Rarely,22,8801.0,17,9,3,8,5,3,2.0,4,4,3,Yes,0
2106,22,Male,Married,Research & Development,Laboratory Technician,Other,Travel_Rarely,4,3032.0,24,0,0,5,5,2,3.0,2,3,3,Yes,0
2107,38,Female,Single,Sales,Sales Executive,Other,Travel_Rarely,29,7280.0,18,4,3,5,0,1,4.0,1,1,3,No,0
2108,43,Female,Married,Research & Development,Manager,Life Sciences,Travel_Rarely,7,13002.0,22,13,6,4,5,1,3.0,2,2,3,No,0
2109,44,Female,Married,Human Resources,Manager,Human Resources,Travel_Frequently,12,13976.0,12,12,3,4,1,3,4.0,3,3,3,No,0
2110,24,Male,Married,Sales,Sales Executive,Life Sciences,Travel_Rarely,23,7297.0,16,1,0,8,3,3,3.0,4,2,3,Yes,1
2111,31,Male,Single,Sales,Sales Executive,Life Sciences,Travel_Rarely,6,6443.0,13,2,1,8,3,2,2.0,4,1,3,Yes,0
2112,29,Female,Married,Research & Development,Laboratory Technician,Marketing,Non-Travel,16,3592.0,11,2,1,3,1,3,3.0,4,1,3,No,0
2113,45,Female,Single,Research & Development,Research Scientist,Marketing,Travel_Rarely,23,4968.0,24,5,2,8,0,4,3.0,1,3,3,No,1
2114,33,Male,Married,Human Resources,Manager,Other,Travel_Rarely,1,13074.0,18,7,5,0,5,3,4.0,3,4,3,No,0
2115,42,Female,Married,Human Resources,Human Resources,Human Resources,Travel_Rarely,1,4287.0,15,0,0,2,5,2,2.0,3,2,3,No,0
2116,49,Male,Single,Sales,Sales Representative,Life Sciences,Travel_Rarely,23,4471.0,16,8,2,2,1,1,1.0,2,4,3,No,1
2117,51,Male,Married,Sales,Sales Executive,Technical Degree,Non-Travel,8,8577.0,14,18,8,6,3,4,1.0,4,3,4,No,0
2118,27,Female,Divorced,Research & Development,Research Scientist,Other,Travel_Rarely,27,4940.0,12,2,1,5,0,3,1.0,4,2,3,Yes,1
2119,56,Male,Married,Sales,Sales Executive,Technical Degree,Travel_Rarely,27,8367.0,23,10,4,4,3,2,3.0,1,3,3,No,1
2120,26,Male,Single,Research & Development,Research Scientist,Medical,Travel_Rarely,26,3987.0,12,1,0,2,1,1,4.0,4,2,3,No,1
2121,20,Female,Married,Research & Development,Manufacturing Director,Life Sciences,Non-Travel,29,9799.0,16,0,0,4,4,4,3.0,4,4,3,No,0
2122,21,Female,Single,Sales,Manager,Marketing,Non-Travel,24,7141.0,13,0,0,2,3,4,1.0,3,4,3,No,0
2123,28,Female,Married,Research & Development,Manager,Marketing,Travel_Rarely,12,12350.0,24,0,0,4,2,2,2.0,2,4,4,No,1
2124,54,Male,Married,Sales,Sales Executive,Marketing,Non-Travel,29,7594.0,13,3,2,3,4,2,4.0,4,1,3,Yes,0
2125,28,Female,Single,Research & Development,Manager,Life Sciences,Travel_Rarely,11,11966.0,16,1,1,7,2,3,1.0,3,1,3,Yes,1
2126,47,Male,Married,Research & Development,Manufacturing Director,Life Sciences,Travel_Rarely,18,10480.0,21,5,2,6,0,4,3.0,4,4,3,No,0
2127,36,Male,Married,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,1,4068.0,18,0,0,1,3,3,2.0,3,4,3,No,1
2128,21,Male,Married,Research & Development,Research Scientist,Other,Travel_Rarely,28,4090.0,16,1,1,8,4,1,4.0,4,3,3,No,1
2129,37,Female,Single,Research & Development,Manufacturing Director,Technical Degree,Travel_Frequently,18,10059.0,18,1,0,5,2,1,3.0,2,1,4,Yes,1
2130,21,Female,Single,Human Resources,Human Resources,Marketing,Travel_Frequently,28,3329.0,17,0,0,3,1,1,3.0,1,4,4,No,1
2131,39,Female,Married,Human Resources,Human Resources,Other,Travel_Rarely,11,4859.0,15,10,7,4,0,2,3.0,2,2,3,Yes,1
2132,42,Female,Single,Research & Development,Manager,Human Resources,Non-Travel,10,11577.0,19,1,1,1,1,2,4.0,4,2,3,No,0
2133,40,Male,Married,Sales,Manager,Human Resources,Travel_Rarely,16,13073.0,16,6,2,0,4,3,3.0,3,2,3,Yes,0
2134,31,Male,Single,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,26,10664.0,24,6,2,3,1,4,3.0,3,2,3,No,0
2135,50,Male,Single,Human Resources,Manager,Human Resources,Non-Travel,16,12941.0,17,10,5,7,5,1,4.0,3,2,3,No,0
2136,43,Male,Married,Sales,Manager,Technical Degree,Travel_Rarely,23,12382.0,21,3,2,3,1,4,3.0,3,2,3,Yes,0
2137,30,Male,Single,Research & Development,Manager,Technical Degree,Travel_Rarely,7,12348.0,14,4,3,3,2,2,3.0,1,3,4,No,0
2138,37,Female,Married,Research & Development,Laboratory Technician,Technical Degree,Travel_Rarely,23,4526.0,20,7,5,8,4,3,2.0,2,1,3,No,1
2139,24,Female,Single,Sales,Manager,Human Resources,Travel_Rarely,22,11855.0,18,1,1,8,3,1,2.0,1,2,3,No,1
2140,56,Female,Married,Research & Development,Manufacturing Director,Other,Travel_Rarely,26,10301.0,21,1,1,4,0,2,1.0,2,1,3,Yes,0
2141,50,Male,Married,Research & Development,Manufacturing Director,Medical,Travel_Rarely,2,9377.0,17,0,0,0,0,4,3.0,3,3,3,No,0
2142,31,Male,Divorced,Research & Development,Manager,Human Resources,Travel_Frequently,12,13089.0,21,5,1,6,1,1,2.0,4,4,3,No,0
2143,46,Male,Divorced,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,3,5422.0,11,5,2,6,5,2,4.0,1,4,3,No,0
2144,47,Male,Married,Research & Development,Laboratory Technician,Technical Degree,Travel_Rarely,12,3891.0,20,2,1,8,0,3,4.0,3,1,4,No,0
2145,44,Male,Married,Research & Development,Research Scientist,Other,Travel_Rarely,23,5923.0,21,7,4,8,0,3,4.0,1,3,3,No,0
2146,22,Male,Single,Sales,Sales Executive,Technical Degree,Travel_Rarely,19,6795.0,17,1,0,5,4,2,2.0,1,1,3,No,0
2147,55,Male,Married,Research & Development,Laboratory Technician,Medical,Travel_Rarely,22,3743.0,11,0,0,0,3,2,3.0,4,2,3,No,1
2148,58,Female,Single,Research & Development,Manager,Technical Degree,Non-Travel,22,13095.0,18,1,0,2,5,4,4.0,3,2,3,No,0
2149,58,Male,Married,Research & Development,Manager,Marketing,Travel_Frequently,29,12527.0,21,10,4,6,1,1,3.0,1,3,4,Yes,1
2150,59,Male,Single,Research & Development,Laboratory Technician,Marketing,Travel_Rarely,26,4558.0,17,16,13,5,3,2,3.0,1,2,3,No,1
2151,57,Male,Divorced,Sales,Sales Executive,Medical,Travel_Rarely,18,6923.0,12,11,5,3,0,2,2.0,1,3,3,No,0
2152,49,Male,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,26,12357.0,16,16,9,3,3,4,2.0,2,3,3,No,1
2153,22,Male,Married,Sales,Manager,Medical,Travel_Frequently,2,11095.0,24,0,0,6,0,4,3.0,1,4,3,No,0
2154,38,Male,Married,Sales,Manager,Marketing,Travel_Rarely,21,11412.0,14,4,2,3,5,4,4.0,3,1,3,Yes,0
2155,29,Male,Single,Research & Development,Research Scientist,Other,Travel_Frequently,16,3782.0,18,2,1,1,2,1,3.0,2,4,3,No,1
2156,28,Male,Single,Sales,Sales Executive,Human Resources,Travel_Rarely,28,5697.0,15,2,1,8,1,1,1.0,3,4,3,No,1
2157,53,Female,Divorced,Sales,Manager,Marketing,Travel_Rarely,15,13363.0,20,10,4,3,5,2,1.0,1,3,3,No,0
2158,52,Male,Divorced,Sales,Sales Executive,Other,Travel_Frequently,6,7649.0,16,15,10,2,0,2,3.0,1,4,3,Yes,1
2159,40,Male,Single,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,21,3666.0,16,4,1,0,4,1,2.0,1,1,3,No,1
2160,49,Male,Married,Research & Development,Research Scientist,Other,Travel_Rarely,28,5735.0,19,13,12,4,3,4,2.0,1,1,3,No,0
2161,25,Male,Married,Sales,Sales Representative,Marketing,Travel_Frequently,1,3210.0,19,0,0,8,4,4,4.0,1,1,3,Yes,0
2162,28,Male,Single,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,2,2238.0,17,3,1,1,1,2,1.0,2,4,3,No,0
2163,54,Female,Married,Research & Development,Manufacturing Director,Other,Travel_Rarely,20,10332.0,14,8,3,2,5,4,1.0,4,2,4,Yes,0
2164,38,Male,Single,Sales,Sales Executive,Technical Degree,Travel_Frequently,17,7175.0,12,6,3,1,2,3,1.0,3,2,3,No,0
2165,41,Female,Single,Sales,Manager,Technical Degree,Travel_Frequently,16,11906.0,20,1,1,0,2,3,2.0,2,3,3,Yes,0
